"GEOID","B01001_001","B25001_001","B26001_001","pctpeopleunemployed","pctwithwhitecollarjob","avgHoursWorked","pctFullEmployedEntire12mos","pctProlongedUnemployment","pctWorkersDisabled","pctWorkersInPoverty","medEarnings","pctFullYearFTE","pctEmployerHealthInsurance","earningsLTE1250","earningsGT3333","medWorkerAge","employment_score","employment_rnk","job_barrier_score","job_stability_score","earnings_benefits_score","employment_state_rnk","NAME"
"01001",55639,23697,578,2.82804995196926,39.0439381611066,39.9,72.0552677029361,27.362698633956,6.80103870409299,6.83401343720374,35.545,43.3836789900812,50.0650743313842,22.3380330421244,45.3291237782199,40,113.99,76.6355140186916,91.91,112.85,114.93,93.9393939393939,"Autauga County, Alabama"
"01003",218289,116747,2954,3.90531052406998,36.7902559533452,39.5,70.3031949138902,24.7684204153297,5.82643092860109,4.95661865944009,34.562,41.769954538258,46.9409140859372,23.6431770192821,45.309418288976,41.4,111.56,72.3676012461059,88.66,109.1,109.55,92.4242424242424,"Baldwin County, Alabama"
"01005",25026,12057,2910,6.93672509619496,27.4262087975192,39.2,69.6712978651305,43.3589251439539,8.53702588801927,13.7025888019265,27.151,32.1115303572304,34.4592150479291,25.9142702116115,35.2251763429191,40.5,77.53,10.6230529595016,124.39,96.04,79.8,10.6060606060606,"Barbour County, Alabama"
"01007",22374,9237,1657,7.43589743589744,22.461760809346,39.9,66.8956972291057,39.7897592404205,9.41453733564872,6.80972463408583,28.75,33.7929536941534,45.7923655292076,23.2989690721649,39.8324742268041,40.2,87.19,22.5856697819315,114.88,96.15,90.42,27.2727272727273,"Bibb County, Alabama"
"01009",57755,24404,564,5.19206066382132,29.4228411280434,40.7,73.0335644701578,34.1559059970309,5.58246932584778,5.01199800787794,34.629,38.6368074995117,51.2309250270629,19.7292069632495,45.9675384744765,41.8,109.03,67.7258566978193,98.29,114.64,111.89,87.8787878787879,"Blount County, Alabama"
"01011",10173,4591,433,3.35262904003859,17.2697778886948,40.4,72.2155688622754,35.7791109060145,5.59265442404007,12.3817473567056,26.991,38.8131220051603,42.2020222653457,26.2685730305579,30.1934398654331,42.1,87.5,23.0841121495327,105.13,112.97,72.43,30.3030303030303,"Bullock County, Alabama"
"01013",19726,10119,320,6.46561839943675,27.5373227951324,39.2,67.2696162307504,29.9006168608636,7.21998178743333,12.3975543124756,26.044,36.4564831261101,46.1028277634961,30.1290159372628,31.6594991145965,39.9,84.59,19.2523364485981,109.89,96.4,77.17,19.6969696969697,"Butler County, Alabama"
"01015",114324,53722,2979,7.22182835463412,30.3997495042271,39.9,66.9547703318407,29.3093915014791,8.76770175737929,9.88525848831257,30.347,38.2472701351162,46.4673165798834,25.7362642834026,37.3322711543728,38.9,92.56,31.993769470405,109.83,99.11,92.55,43.9393939393939,"Calhoun County, Alabama"
"01017",33427,16985,558,3.5882661079099,24.3276283618582,40.5,71.3965744400527,26.808100289296,8.15294787809741,7.78980347479351,30.373,41.3091309130913,45.825383846643,29.9456560095984,31.2936692780013,39.3,95.36,37.9750778816199,96.23,111.14,78.63,56.0606060606061,"Chambers County, Alabama"
"01019",26035,16631,274,4.12869629905152,31.7652764306499,39.2,70.8697696285849,32.5318784495337,6.92315500964369,7.3393564105167,33.009,36.3381189030002,48.4360447066129,24.2554637073944,38.1044049371532,42.2,100.08,48.411214953271,99.51,104.23,99.06,72.7272727272727,"Cherokee County, Alabama"
"01021",44147,19897,429,6.09891563078551,22.0651194231636,41,69.4602349629148,32.7030276532954,10.6901295425886,9.19981657686576,31.539,38.0727743420106,47.127433749515,22.4656257282685,43.3873223024936,40.9,95.31,37.8193146417445,111.42,109.08,97.14,54.5454545454545,"Chilton County, Alabama"
"01023",12755,7410,171,6.46524403126981,25.2541224305399,40.4,62.5260960334029,37.6626756897449,12.1997621878716,6.58739595719382,30.032,29.147855530474,37.5851148060174,22.1061093247588,45.9271168274384,40.2,85.63,20.5607476635514,114.43,87.22,95.55,22.7272727272727,"Choctaw County, Alabama"
"01025",23866,12813,357,11.6165982277934,26.6593191280921,40.8,71.0901591043017,42.1372067648663,7.17054263565892,13.4326550387597,32.01,32.5519089082384,41.5027137042062,22.3189636865577,42.1957952856233,43.2,85.45,20.2180685358255,131.88,107.91,96.87,21.2121212121212,"Clarke County, Alabama"
"01027",13285,6832,236,5.35651563048823,26.2757468918167,38.9,66.6607554530945,31.189749847468,6.64241960183767,7.59954058192956,26.875,35.5288505641684,45.5667100927274,21.6437897556076,37.7301640441915,41.1,92.79,32.5545171339564,101.25,95.05,91.26,45.4545454545455,"Clay County, Alabama"
"01029",14952,6859,175,3.26732673267327,28.6377708978328,40.9,70.0849118223383,31.1368492072417,8.25408218194868,6.49560380405527,34.892,37.3861452327233,48.5039690616731,20.2993793355239,44.0854326396495,41,105.88,62.2118380062305,97.15,109,108.04,86.3636363636364,"Cleburne County, Alabama"
"01031",52238,23313,600,5.22989217994795,33.3945965815107,39.8,68.5874231837697,26.8264136996427,9.21302578018996,7.85165083672546,31.94,41.5335849787069,37.593791451367,24.1048558504551,40.1711264919069,40.4,98.73,45.4205607476636,101.39,106.31,95.56,62.1212121212121,"Coffee County, Alabama"
"01033",54957,26727,444,3.98145512220912,30.594576242414,39.2,74.2461356533491,30.1327825317203,6.26981646050105,7.57826106372527,31.505,40.6764902880107,51.9292516008293,25.1756272401434,38.7096774193548,40.2,103.67,57.3208722741433,96.86,110.75,98.22,83.3333333333333,"Colbert County, Alabama"
"01035",12219,7203,43,7.86360473208072,19.4108761329305,39.8,70.6938379427462,42.9717764250138,9.83987603305785,6.19834710743802,27.778,30.1230123012301,40.0542049934297,26.1158159761959,35.2483405813687,41.7,79.85,12.8348909657321,117.95,99.21,77.76,16.6666666666667,"Conecuh County, Alabama"
