"GEOID","B01001_001","B25001_001","B26001_001","pctpeopleunemployed","pctwithwhitecollarjob","avgHoursWorked","pctFullEmployedEntire12mos","pctProlongedUnemployment","pctWorkersDisabled","pctWorkersInPoverty","medEarnings","pctFullYearFTE","pctEmployerHealthInsurance","earningsLTE1250","earningsGT3333","medWorkerAge","employment_score","employment_rnk","job_barrier_score","job_stability_score","earnings_benefits_score","employment_state_rnk","NAME"
"01001",58761,24457,551,2.67558528428094,36.3863541706107,40.3,74.4326343004884,26.6578878061628,7.43279673419087,5.00654702303012,41.038,45.2085012514317,49.7153700189753,18.8086581550689,52.1391730785491,39.7,115.56,79.1030831516661,89.41,119.71,111.83,93.9393939393939,"Autauga County, Alabama"
"01003",233420,125113,3401,3.42232879408765,35.6229138307196,39.4,69.2928748617989,23.1577068608553,5.41550048343596,6.03124522925042,39.109,41.6486872853684,46.7575649573615,18.803090040709,51.2335587823616,41.6,110.48,70.6010588601682,87.37,107.54,107.41,89.3939393939394,"Baldwin County, Alabama"
"01005",24877,11673,2988,5.75379125780553,27.7330809275911,40.2,69.3859255939041,42.3253409164351,7.60470707326332,11.0084777932431,30.789,32.575126231678,35.8213045861502,21.9372006386376,41.149547631719,40.1,80.27,13.0800373715353,118.08,99.5,78.24,12.1212121212121,"Barbour County, Alabama"
"01007",22251,9046,1421,8.70624723083739,22.2154816792041,39.3,65.5991041433371,37.6048071548351,8.73667442715353,8.78568802842789,29.446,33.9133325944808,46.5515587529976,17.4836399555501,51.7841708852945,40.3,84.06,17.4400498287138,119.92,92.22,92.7,19.6969696969697,"Bibb County, Alabama"
"01009",59077,24677,612,5.96394421557882,26.7500804634696,40.6,69.248863101772,30.0575815738964,8.12647754137116,5.67375886524823,36.315,39.3284103171748,47.2357348899927,16.398650768748,53.8711954816442,40.6,101.69,51.5104328869511,102.03,108.61,104.27,74.2424242424242,"Blount County, Alabama"
"01011",10328,4541,738,3.7037037037037,20.7264957264957,40.8,70.4933148916551,34.8844190933654,7.51967356455844,11.0171961527252,29.366,38.4192932187201,36.2344398340249,20.2643171806167,39.4823788546256,40.3,85.6,19.6511990034257,107.01,109.83,73.05,24.2424242424242,"Bullock County, Alabama"
"01013",18981,9835,335,6.809991301106,25.0433622414943,39.3,66.2590113285273,30.5312108746199,7.89829591560725,13.8084933730051,31.069,35.5916595408801,40.185165364444,23.0312973245835,41.7465926299849,40.3,81.92,15.2911865462473,115.6,94.9,78.63,13.6363636363636,"Butler County, Alabama"
"01015",116162,53167,3689,6.89822686422152,29.7866747548276,39.2,65.2704693748684,29.2172876626983,10.3371406734321,11.3838053585835,31.58,37.586523930802,44.2727970953777,20.358662185348,44.5577831574494,38.5,87.01,21.8000622858922,114.43,92.93,89.2,28.7878787878788,"Calhoun County, Alabama"
"01017",34612,16427,638,3.56255178127589,26.7051486199575,40.3,71.6351074718526,26.2850136753749,8.59548997772828,9.77867483296214,33.17,41.3896418889999,43.3401699384706,20.4260388199846,45.4628267115129,39.6,97.66,42.4789785113672,99.44,111.65,88.7,59.0909090909091,"Chambers County, Alabama"
"01019",25069,14687,298,3.96714272379352,34.5742612752722,38.9,70.0541361952702,30.4051821006015,7.84594899108881,7.60012291303902,34.522,36.5957243748807,48.0326082569918,18.8193910080246,47.0045069803232,42.8,99.46,46.1849890999689,99.72,102.83,100.2,65.1515151515152,"Cherokee County, Alabama"
"01021",45140,19546,459,5.30093870789619,22.8200371057514,41.3,71.0289356535816,28.6070280616851,8.88323499160938,7.24841660802252,38.287,40.6641355471185,48.2526071324892,17.6655479196633,50.705876085451,40.9,101.97,52.1332918094052,102.39,115.69,100.05,77.2727272727273,"Chilton County, Alabama"
"01023",12669,7138,171,5.20811545701736,21.513680494263,41,65.2967079052212,37.1010287523081,10.7142857142857,4.07142857142857,33.688,30.6209646790733,42.3662600653751,18.665586169638,50.9724473257699,43,88.88,24.6029274369355,106.76,98.57,91.56,39.3939393939394,"Choctaw County, Alabama"
